Gene,q_value,p_value,cliffs_delta,delta_median(label1 - label0),median_label0,median_label1,n_label0,n_label1,effect_size_magnitude,direction
ACVR1B,0.00799971085420758,0.0008555334023244886,-0.5095137420718816,-0.012886018885163626,0.010696485720546526,-0.0021895331646171,22,43,large,higher_in_label0(control)
USP15,0.00799971085420758,0.0008555334023244886,0.5095137420718816,0.032921024470785376,-0.019701519370097224,0.01321950510068815,22,43,large,higher_in_label1(disease)
LPAR6,0.008285499217712702,0.0008991761187336201,-0.507399577167019,-0.00816988769262035,0.009381769082721151,0.0012118813901008,22,43,large,higher_in_label0(control)
VPS41,0.008285499217712702,0.0008991761187336201,-0.507399577167019,-0.003296233813411425,0.002997652379008325,-0.0002985814344031,22,43,large,higher_in_label0(control)
ATP2A2,0.008285499217712702,0.0008991761187336201,0.507399577167019,0.0067114584851223754,-0.007196963110769775,-0.0004855046256474,22,43,large,higher_in_label1(disease)
CDC42,0.008285499217712702,0.0008991761187336201,-0.507399577167019,-0.06802160632738714,0.08377083691324615,0.015749230585859,22,43,large,higher_in_label0(control)
DIAPH2,0.008643727212138257,0.0009448746794642058,0.5052854122621564,0.0113132231827277,-0.0084043823883579,0.0029088407943698,22,43,large,higher_in_label1(disease)
ATP1A3,0.008643727212138257,0.0009448746794642058,0.5052854122621564,0.02070189940458795,-0.0204885229022754,0.00021337650231255,22,43,large,higher_in_label1(disease)
WASF3,0.008888848757425879,0.0009927167317882886,-0.5031712473572938,-0.024805992123432527,0.015945486893668225,-0.0088605052297643,22,43,large,higher_in_label0(control)
COL3A1,0.008888848757425879,0.0009927167317882886,-0.5031712473572938,-0.013217690752480023,0.013109962551433901,-0.00010772820104612222,22,43,large,higher_in_label0(control)
FOXO3,0.008888848757425879,0.0009927167317882886,-0.5031712473572938,-0.06295863024373913,0.062327559592890325,-0.0006310706508488,22,43,large,higher_in_label0(control)
TMOD3,0.008888848757425879,0.0009927167317882886,0.5031712473572938,0.06270765597194687,-0.06150366290385097,0.0012039930680959,22,43,large,higher_in_label1(disease)
SOCS6,0.008888848757425879,0.0009927167317882886,0.5031712473572938,0.03275886718518067,-0.024113448603534773,0.0086454185816459,22,43,large,higher_in_label1(disease)
SLC4A7,0.008888848757425879,0.0009927167317882886,0.5031712473572938,0.1290773590951512,-0.1261526639196528,0.0029246951754984,22,43,large,higher_in_label1(disease)
REST,0.00914338389530363,0.001042793190900848,-0.5010570824524313,-0.03376116876591102,0.033730045121333554,-3.112364457746967e-05,22,43,large,higher_in_label0(control)
STBD1,0.00914338389530363,0.001042793190900848,-0.5010570824524313,-0.01432775530484425,0.01412991345234515,-0.0001978418524991,22,43,large,higher_in_label0(control)
RGS17,0.00914338389530363,0.001042793190900848,0.5010570824524312,0.0121834586432602,-0.01125647219362,0.0009269864496402,22,43,large,higher_in_label1(disease)
ARHGAP17,0.00914338389530363,0.001042793190900848,0.5010570824524312,0.1975604829188479,-0.1871451440040278,0.0104153389148201,22,43,large,higher_in_label1(disease)
IL33,0.00914338389530363,0.001042793190900848,0.5010570824524312,0.016309871268457,-0.011149431897349099,0.0051604393711079,22,43,large,higher_in_label1(disease)
DERL3,0.00914338389530363,0.001042793190900848,0.5010570824524312,0.012053216714616675,-0.012449194481748575,-0.00039597776713190004,22,43,large,higher_in_label1(disease)
LAMC2,0.009312861045702739,0.0010951983392341817,0.4989429175475688,0.02395276980371338,-0.022490375270651577,0.0014623945330618,22,43,large,higher_in_label1(disease)
PARP9,0.009312861045702739,0.0010951983392341817,0.4989429175475688,0.0242538970498501,-0.0223689413672603,0.0018849556825898,22,43,large,higher_in_label1(disease)
PTCH2,0.009312861045702739,0.0010951983392341817,0.4989429175475688,0.0364765000880113,-0.03751884890500455,-0.00104234881699325,22,43,large,higher_in_label1(disease)
RHOBTB1,0.009312861045702739,0.0010951983392341817,0.4989429175475688,0.021968540128475177,-0.020268381323362575,0.0017001588051126,22,43,large,higher_in_label1(disease)
HDAC6,0.009312861045702739,0.0010951983392341817,-0.4989429175475687,-0.0256626628936793,0.0179472793326156,-0.0077153835610637,22,43,large,higher_in_label0(control)
MEF2C,0.009312861045702739,0.0010951983392341817,-0.4989429175475687,-0.0181712468349261,0.01799507781164945,-0.00017616902327665,22,43,large,higher_in_label0(control)
PTPN3,0.009312861045702739,0.0010951983392341817,-0.4989429175475687,-0.024420467649788277,0.024745515834299476,0.0003250481845112,22,43,large,higher_in_label0(control)
RPA3,0.009312861045702739,0.0010951983392341817,-0.4989429175475687,-0.0183460606915458,0.0175635928599207,-0.0007824678316251,22,43,large,higher_in_label0(control)
FGFBP1,0.009312861045702739,0.0010951983392341817,-0.4989429175475687,-0.00843426356987385,0.0030785208620813,-0.00535574270779255,22,43,large,higher_in_label0(control)
DOCK1,0.009523450447546182,0.0011500299277620884,0.4968287526427062,0.06558569754971125,-0.04049658218942325,0.025089115360288,22,43,large,higher_in_label1(disease)
GZMB,0.009523450447546182,0.0011500299277620884,0.4968287526427062,0.08880335340720086,-0.08838977828656405,0.0004135751206368,22,43,large,higher_in_label1(disease)
RHOB,0.009523450447546182,0.0011500299277620884,0.4968287526427062,0.028761807303592752,-0.02693708777446365,0.0018247195291291,22,43,large,higher_in_label1(disease)
USP13,0.009523450447546182,0.0011500299277620884,0.4968287526427062,0.0006947717765594,-0.00087929307114025,-0.00018452129458085,22,43,large,higher_in_label1(disease)
EIF4B,0.009523450447546182,0.0011500299277620884,-0.4968287526427061,-0.025895670943456225,0.027491692286146827,0.0015960213426906,22,43,large,higher_in_label0(control)
IMPDH1,0.009523450447546182,0.0011500299277620884,-0.4968287526427061,-0.02323219093295235,0.0201744851656389,-0.0030577057673134497,22,43,large,higher_in_label0(control)
WAS,0.009523450447546182,0.0011500299277620884,-0.4968287526427061,-0.026011660374706203,0.0218935383724149,-0.0041181220022913,22,43,large,higher_in_label0(control)
KAT2B,0.009523450447546182,0.0011500299277620884,-0.4968287526427061,-0.017639396225973398,0.010234774872730449,-0.00740462135324295,22,43,large,higher_in_label0(control)
POTEE,0.009933520888679643,0.0012073892792870285,-0.4947145877378436,-0.0048454290808941005,0.0038789307071414,-0.0009664983737527,22,43,large,higher_in_label0(control)
PRF1,0.009933520888679643,0.0012073892792870285,-0.4947145877378436,-0.03347204634915055,0.03393226243374515,0.0004602160845946,22,43,large,higher_in_label0(control)
CDC42EP2,0.010227848572093946,0.0012673813937006705,-0.492600422832981,-0.059787903577015356,0.057552053391828256,-0.0022358501851871,22,43,large,higher_in_label0(control)
TUBA3E,0.010227848572093946,0.0012673813937006705,-0.492600422832981,-0.01437320020582935,0.01185833307814075,-0.0025148671276886,22,43,large,higher_in_label0(control)
ARAP2,0.010227848572093946,0.0012673813937006705,-0.492600422832981,-0.016718134892787055,0.014790701260424975,-0.00192743363236208,22,43,large,higher_in_label0(control)
DGKK,0.010227848572093946,0.0012673813937006705,0.492600422832981,0.011719399207111226,-0.011939866863202576,-0.00022046765609135,22,43,large,higher_in_label1(disease)
DUSP4,0.010227848572093946,0.0012673813937006705,-0.492600422832981,-0.013244378658083401,0.0148978343673326,0.0016534557092492,22,43,large,higher_in_label0(control)
PAK2,0.010227848572093946,0.0012673813937006705,-0.492600422832981,-0.06708769650914849,0.0746164070054977,0.0075287104963492005,22,43,large,higher_in_label0(control)
CDC37,0.010467427173574616,0.0013301150552056144,0.4904862579281184,0.20442275665295462,-0.16673848555811296,0.037684271094841654,22,43,large,higher_in_label1(disease)
